customer_id,product_id,purchase_date,category,price,ratings,page_views,time_spent
3,101,2023-10-01,Beauty,30,3.0,13,49
5,105,2023-07-16,Home & Kitchen,200,2.0,23,103
1,101,2023-10-09,Beauty,30,5.0,99,145
3,105,2023-09-27,Beauty,30,2.0,91,89
4,105,2023-03-27,Clothing,50,3.0,78,142
2,103,2023-02-07,Electronics,800,2.0,30,96
5,103,2023-11-13,Electronics,500,3.0,34,145
3,105,2023-06-23,Clothing,50,5.0,86,131
1,101,2023-06-20,Electronics,500,2.0,88,23
2,104,2023-05-26,Electronics,800,3.0,24,86
4,101,2023-06-24,Electronics,800,2.0,11,94
5,101,2023-02-05,Clothing,50,1.0,70,59
1,105,2023-11-06,Electronics,800,2.0,52,135
5,101,2023-04-22,Home & Kitchen,200,3.0,38,51
4,105,2023-07-01,Beauty,30,2.0,84,80
5,101,2023-10-06,Electronics,500,2.0,16,45
5,101,2023-03-05,Electronics,500,4.0,59,103
5,103,2023-01-21,Electronics,500,3.0,49,99
3,101,2023-06-26,Electronics,500,3.0,20,106
5,104,2023-09-14,Clothing,50,5.0,32,101
3,101,2023-09-19,Electronics,500,5.0,40,98
1,101,2023-06-23,Electronics,800,3.0,95,67
3,103,2023-12-14,Electronics,500,3.0,29,72
1,101,2023-10-27,Clothing,50,2.0,36,51
1,105,2023-12-22,Beauty,30,3.0,63,32
5,101,2023-01-28,Beauty,30,5.0,48,68
1,103,2023-07-26,Beauty,30,3.0,69,75
4,104,2023-06-13,Clothing,50,3.0,60,43
2,103,2023-12-17,Home & Kitchen,200,5.0,24,80
3,101,2023-03-03,Beauty,30,5.0,16,129
2,102,2023-07-06,Beauty,30,2.0,52,63
1,104,2023-01-04,Electronics,800,5.0,30,91
1,101,2023-02-17,Electronics,800,3.0,83,52
5,104,2023-03-30,Beauty,30,2.0,77,58
4,101,2023-05-10,Clothing,50,3.0,78,75
3,105,2024-01-01,Electronics,500,4.0,55,86
3,101,2023-01-20,Home & Kitchen,200,5.0,41,41
1,101,2023-04-19,Clothing,50,4.0,77,28
5,104,2023-10-14,Electronics,500,2.0,90,100
1,104,2023-08-01,Clothing,50,1.0,60,133
1,103,2023-04-30,Electronics,800,2.0,44,101
3,103,2023-05-08,Clothing,50,2.0,20,54
1,101,2023-05-19,Clothing,50,3.0,64,65
2,101,2023-10-25,Electronics,800,2.0,32,118
2,102,2023-02-16,Electronics,800,3.0,15,148
2,101,2023-04-05,Home & Kitchen,200,4.0,91,78
4,101,2023-12-26,Electronics,800,3.0,34,85
3,102,2023-02-26,Electronics,500,2.0,81,128
4,104,2023-11-11,Beauty,30,4.0,63,62
4,103,2023-10-22,Home & Kitchen,200,4.0,74,20
1,105,2023-02-22,Electronics,500,4.0,98,22
2,103,2023-12-01,Home & Kitchen,200,4.0,38,90
1,104,2023-09-24,Electronics,500,1.0,24,47
1,105,2023-08-17,Electronics,800,4.0,29,21
1,105,2023-07-18,Clothing,50,1.0,73,69
2,101,2023-05-20,Electronics,800,5.0,47,130
3,102,2023-12-02,Home & Kitchen,200,4.0,54,123
1,101,2023-06-25,Home & Kitchen,200,3.0,58,142
1,103,2023-10-01,Electronics,500,2.0,30,86
1,103,2023-01-29,Clothing,50,3.0,90,22
3,105,2023-10-15,Electronics,800,2.0,37,149
4,102,2023-02-28,Electronics,800,3.0,46,126
5,101,2023-03-31,Electronics,800,2.0,59,34
5,105,2023-05-11,Electronics,800,4.0,70,142
4,102,2023-09-07,Home & Kitchen,200,5.0,77,99
3,103,2023-08-14,Electronics,800,1.0,52,149
1,105,2023-06-12,Beauty,30,2.0,57,36
3,104,2023-08-01,Clothing,50,3.0,39,38
1,101,2023-02-01,Electronics,800,5.0,29,70
1,102,2023-04-28,Electronics,500,2.0,50,101
3,102,2023-02-01,Beauty,30,4.0,71,125
3,103,2023-07-22,Clothing,50,5.0,20,94
5,101,2023-01-14,Clothing,50,3.0,69,60
3,102,2023-01-28,Beauty,30,1.0,74,79
4,103,2023-12-18,Electronics,500,5.0,64,97
3,103,2023-02-22,Electronics,800,5.0,70,53
1,103,2023-04-23,Electronics,800,3.0,16,23
3,104,2023-04-25,Electronics,800,4.0,80,59
1,105,2023-01-29,Beauty,30,2.0,85,74
1,102,2023-05-02,Electronics,500,3.0,40,99
2,103,2023-04-09,Electronics,500,5.0,55,80
1,103,2023-03-20,Beauty,30,5.0,96,146
4,102,2023-09-03,Clothing,50,3.0,44,47
5,101,2023-04-25,Electronics,800,3.0,56,127
5,105,2023-09-07,Electronics,500,5.0,46,80
5,104,2023-08-15,Electronics,500,4.0,88,38
1,102,2023-03-20,Clothing,50,5.0,96,38
5,104,2023-11-26,Home & Kitchen,200,5.0,67,93
3,101,2023-03-22,Electronics,800,4.0,56,81
1,105,2023-11-22,Home & Kitchen,200,5.0,51,63
5,102,2023-03-06,Clothing,50,4.0,61,126
3,101,2023-08-29,Beauty,30,2.0,54,96
2,104,2023-08-03,Beauty,30,3.0,89,75
1,101,2023-09-01,Electronics,500,4.0,27,57
4,101,2023-01-30,Electronics,800,2.0,81,67
4,103,2023-09-18,Beauty,30,4.0,10,140
4,101,2023-04-08,Electronics,800,2.0,30,38
1,103,2023-11-01,Home & Kitchen,200,1.0,36,29
1,101,2023-08-06,Electronics,800,2.0,42,111
2,101,2023-03-12,Beauty,30,4.0,18,143
4,102,2023-02-03,Beauty,30,1.0,68,146
1,101,2023-09-16,Home & Kitchen,200,4.0,82,111
3,102,2023-12-21,Clothing,50,5.0,29,47
1,105,2023-07-13,Clothing,50,4.0,91,39
4,105,2023-09-13,Home & Kitchen,200,1.0,59,144
5,104,2023-12-24,Electronics,800,4.0,40,119
2,103,2023-02-02,Beauty,30,3.0,57,76
3,101,2023-12-10,Electronics,500,2.0,87,25
4,101,2023-05-12,Clothing,50,1.0,86,101
2,104,2023-04-24,Home & Kitchen,200,1.0,10,34
2,105,2023-03-04,Beauty,30,2.0,69,21
1,101,2023-05-09,Beauty,30,2.0,17,135
2,103,2023-12-11,Clothing,50,3.0,27,66
1,102,2023-03-19,Electronics,800,4.0,11,69
4,103,2023-01-12,Electronics,500,2.0,28,131
2,101,2023-12-12,Home & Kitchen,200,1.0,53,39
3,101,2023-03-30,Electronics,500,2.0,43,59
5,105,2023-12-17,Clothing,50,2.0,10,114
1,102,2023-03-12,Electronics,800,2.0,16,137
3,102,2023-10-18,Electronics,800,2.0,41,114
2,101,2023-11-05,Electronics,500,2.0,61,39
1,102,2023-01-10,Beauty,30,2.0,31,36
3,101,2023-11-23,Electronics,500,1.0,63,39
2,101,2023-02-05,Beauty,30,3.0,83,88
1,103,2023-05-03,Electronics,800,3.0,45,135
4,105,2023-07-27,Electronics,500,4.0,76,40
1,103,2023-05-21,Beauty,30,3.0,74,123
4,105,2023-03-02,Electronics,500,4.0,96,150
5,101,2023-08-26,Electronics,800,4.0,18,121
3,101,2023-03-05,Electronics,500,4.0,37,124
1,105,2023-04-15,Clothing,50,4.0,57,26
1,101,2023-06-05,Beauty,30,2.0,27,122
3,103,2023-07-01,Electronics,800,2.0,56,53
5,104,2023-05-21,Electronics,800,2.0,44,96
5,105,2023-09-02,Clothing,50,3.0,52,88
3,104,2023-08-10,Electronics,800,3.0,16,91
4,103,2023-04-14,Electronics,800,2.0,30,61
5,104,2023-03-12,Electronics,800,3.0,98,120
2,101,2023-02-18,Home & Kitchen,200,4.0,94,116
4,104,2023-02-25,Beauty,30,5.0,13,126
3,102,2023-06-17,Beauty,30,1.0,93,125
2,104,2023-02-22,Clothing,50,5.0,57,95
1,105,2023-07-16,Electronics,500,1.0,97,92
5,102,2023-07-10,Home & Kitchen,200,5.0,82,36
2,102,2023-06-01,Electronics,500,3.0,78,90
1,102,2023-09-05,Beauty,30,3.0,43,91
3,103,2023-02-17,Electronics,500,1.0,90,145
4,103,2023-10-14,Home & Kitchen,200,2.0,83,66
1,105,2023-11-22,Electronics,500,4.0,26,59
1,103,2023-03-20,Electronics,500,3.0,72,86
1,102,2023-11-15,Clothing,50,3.0,99,110
4,103,2023-09-03,Electronics,800,4.0,100,22
1,103,2023-02-12,Electronics,800,2.0,28,72
4,101,2023-12-30,Home & Kitchen,200,5.0,32,84
2,101,2023-10-02,Electronics,500,1.0,10,71
3,101,2023-11-10,Home & Kitchen,200,4.0,44,84
2,104,2023-03-25,Beauty,30,1.0,25,104
3,103,2023-01-13,Electronics,500,4.0,70,118
5,104,2023-12-16,Beauty,30,3.0,58,48
5,103,2023-09-22,Electronics,800,2.0,14,120
2,105,2023-05-03,Electronics,800,3.0,52,38
1,102,2023-10-24,Clothing,50,5.0,83,93
1,104,2023-02-26,Clothing,50,3.0,83,23
5,102,2023-07-04,Electronics,500,4.0,100,69
4,101,2023-04-19,Electronics,800,2.0,19,63
2,103,2023-04-28,Clothing,50,1.0,29,39
1,101,2023-03-21,Electronics,800,2.0,79,76
1,103,2023-05-14,Home & Kitchen,200,3.0,28,70
3,103,2023-09-27,Electronics,500,5.0,85,139
1,104,2023-11-15,Home & Kitchen,200,4.0,44,30
1,104,2024-01-01,Electronics,800,2.0,19,65
5,101,2023-02-17,Home & Kitchen,200,2.0,15,24
1,101,2023-11-08,Electronics,800,5.0,87,115
4,103,2023-10-11,Home & Kitchen,200,1.0,94,24
3,102,2023-04-15,Electronics,500,2.0,71,53
2,101,2023-07-21,Home & Kitchen,200,3.0,91,47
1,101,2023-06-25,Beauty,30,1.0,99,44
1,105,2023-01-10,Electronics,500,1.0,40,32
4,103,2023-09-26,Electronics,800,2.0,31,90
2,101,2023-03-19,Beauty,30,1.0,80,28
2,105,2023-01-02,Clothing,50,1.0,37,119
4,102,2023-08-12,Electronics,500,4.0,99,25
3,101,2023-01-12,Clothing,50,3.0,48,115
4,101,2023-08-29,Clothing,50,4.0,67,28
3,101,2023-12-13,Electronics,500,3.0,40,68
5,103,2023-04-03,Home & Kitchen,200,2.0,99,74
3,105,2023-02-28,Electronics,500,1.0,13,136
2,102,2023-12-09,Clothing,50,1.0,96,82
3,101,2023-06-02,Beauty,30,1.0,69,53
4,102,2023-09-11,Electronics,500,3.0,34,44
4,105,2023-08-13,Electronics,800,4.0,62,102
2,101,2023-06-20,Electronics,500,3.0,30,135
5,105,2023-09-24,Beauty,30,2.0,16,112
3,102,2023-04-30,Electronics,800,3.0,95,30
3,103,2023-12-07,Electronics,800,2.0,44,28
1,101,2023-07-23,Home & Kitchen,200,2.0,76,60
5,101,2023-03-24,Electronics,800,2.0,52,98
5,101,2023-10-09,Electronics,500,1.0,86,133
3,102,2023-05-23,Electronics,800,1.0,38,90
3,105,2023-09-05,Electronics,800,3.0,93,110
2,101,2023-06-20,Electronics,800,4.0,100,143
1,103,2023-11-15,Electronics,800,4.0,11,99
1,104,2023-05-12,Clothing,50,4.0,37,66
2,101,2023-11-30,Home & Kitchen,200,2.0,67,127
3,101,2023-04-04,Clothing,50,4.0,38,117
1,103,2023-04-19,Beauty,30,1.0,70,43
1,102,2023-05-02,Clothing,50,5.0,36,87
4,104,2023-01-29,Beauty,30,2.0,95,78
2,104,2023-02-01,Electronics,800,2.0,21,113
1,103,2023-07-21,Electronics,800,3.0,91,91
3,104,2023-04-07,Clothing,50,1.0,92,70
3,101,2023-01-26,Electronics,800,3.0,25,69
4,101,2023-06-13,Electronics,800,4.0,26,97
2,103,2023-09-21,Electronics,500,3.0,16,146
3,105,2023-12-08,Electronics,500,3.0,84,32
3,101,2023-11-16,Electronics,800,2.0,59,107
3,102,2023-10-22,Electronics,500,1.0,31,79
1,101,2023-08-17,Beauty,30,2.0,48,40
2,101,2023-08-07,Electronics,800,2.0,16,96
5,102,2023-06-19,Clothing,50,1.0,53,47
2,104,2023-09-02,Electronics,800,2.0,14,108
5,101,2023-01-29,Clothing,50,1.0,83,47
1,104,2023-02-08,Electronics,500,2.0,34,141
4,101,2023-01-25,Electronics,800,5.0,40,43
2,105,2023-10-06,Electronics,800,2.0,94,73
1,105,2023-07-22,Electronics,500,2.0,77,69
1,101,2023-06-17,Electronics,800,5.0,10,86
4,105,2023-03-15,Electronics,800,2.0,98,60
1,102,2023-11-21,Beauty,30,1.0,93,145
5,103,2023-06-21,Clothing,50,4.0,69,122
5,103,2023-12-25,Electronics,500,2.0,39,83
4,105,2023-03-23,Electronics,800,3.0,88,135
3,105,2023-12-26,Beauty,30,4.0,89,132
4,102,2023-09-16,Beauty,30,1.0,83,91
4,105,2023-05-24,Home & Kitchen,200,3.0,61,44
1,105,2023-10-27,Home & Kitchen,200,3.0,97,73
4,101,2023-02-08,Electronics,500,3.0,56,86
2,105,2023-03-07,Electronics,800,4.0,36,28
5,101,2023-07-10,Electronics,500,3.0,12,59
1,101,2023-04-04,Clothing,50,2.0,39,65
3,101,2023-05-31,Beauty,30,4.0,21,54
3,104,2023-10-02,Clothing,50,5.0,77,23
2,103,2023-07-28,Electronics,500,1.0,31,127
1,101,2023-10-23,Electronics,800,2.0,65,58
2,104,2023-09-13,Electronics,500,2.0,28,67
1,101,2023-12-16,Electronics,800,1.0,85,54
3,101,2023-10-16,Clothing,50,4.0,29,61
1,103,2023-09-15,Electronics,800,3.0,30,66
4,104,2023-09-15,Electronics,500,3.0,10,66
1,101,2023-07-28,Electronics,800,3.0,62,115
1,101,2023-04-07,Electronics,500,3.0,38,89
1,104,2023-04-23,Electronics,500,2.0,98,139
1,105,2023-05-04,Electronics,800,4.0,98,140
1,103,2023-01-04,Beauty,30,1.0,58,147
1,105,2023-01-18,Clothing,50,2.0,86,128
3,101,2023-08-29,Electronics,500,2.0,29,60
5,102,2023-04-29,Electronics,800,4.0,77,99
4,101,2023-09-23,Electronics,500,5.0,24,84
2,103,2023-03-14,Electronics,500,3.0,54,143
4,102,2023-12-24,Beauty,30,1.0,35,62
3,104,2023-01-25,Electronics,800,5.0,45,32
1,104,2023-09-27,Electronics,800,3.0,67,117
5,104,2023-02-14,Electronics,500,5.0,56,102
1,102,2023-06-09,Beauty,30,4.0,46,31
2,101,2023-05-21,Electronics,500,3.0,79,30
1,101,2023-02-15,Electronics,500,4.0,57,55
4,104,2023-02-15,Beauty,30,5.0,90,57
1,102,2023-12-30,Clothing,50,2.0,47,79
1,105,2023-03-16,Beauty,30,3.0,67,26
3,105,2023-06-17,Beauty,30,3.0,89,99
3,102,2023-02-12,Home & Kitchen,200,4.0,98,90
2,101,2023-01-20,Electronics,500,2.0,67,57
1,101,2023-03-27,Beauty,30,1.0,54,27
4,105,2023-12-14,Electronics,800,4.0,86,63
3,101,2023-10-14,Beauty,30,1.0,61,88
5,101,2023-08-03,Electronics,500,4.0,25,86
2,102,2023-06-24,Electronics,500,4.0,58,136
2,103,2023-06-04,Electronics,800,2.0,46,132
2,102,2023-01-06,Electronics,800,1.0,77,87
1,101,2023-11-06,Home & Kitchen,200,2.0,73,58
4,101,2023-02-06,Electronics,800,2.0,19,96
5,103,2023-11-20,Beauty,30,4.0,32,63
3,103,2023-03-29,Electronics,800,3.0,82,145
2,101,2023-01-22,Electronics,500,3.0,34,35
4,101,2023-11-12,Electronics,800,4.0,54,139
5,102,2023-08-06,Home & Kitchen,200,5.0,22,117
2,103,2023-01-26,Electronics,500,3.0,22,59
4,103,2023-04-05,Electronics,800,3.0,43,131
1,102,2023-10-31,Electronics,800,1.0,53,139
2,102,2023-09-05,Beauty,30,1.0,84,132
1,103,2023-06-29,Electronics,800,5.0,57,113
5,104,2023-10-12,Electronics,800,1.0,58,129
2,103,2023-01-05,Electronics,800,4.0,97,55
2,101,2023-09-21,Electronics,800,4.0,43,59
2,102,2023-04-18,Home & Kitchen,200,4.0,21,78
4,105,2023-07-01,Electronics,500,3.0,93,109
1,101,2023-01-05,Electronics,500,4.0,67,84
5,105,2023-04-19,Clothing,50,3.0,90,107
4,105,2023-06-03,Electronics,500,4.0,17,28
2,103,2023-04-25,Electronics,800,3.0,21,132
3,103,2023-03-03,Electronics,800,5.0,70,144
5,101,2023-05-04,Home & Kitchen,200,4.0,26,125
3,101,2023-01-04,Beauty,30,4.0,99,128
5,105,2023-08-30,Clothing,50,2.0,69,100
1,101,2023-08-06,Beauty,30,2.0,38,37
4,101,2023-01-21,Beauty,30,1.0,32,80
3,101,2023-01-17,Electronics,800,4.0,14,91
5,104,2023-05-03,Beauty,30,1.0,39,84
1,103,2023-02-01,Electronics,800,4.0,90,87
1,102,2023-07-29,Electronics,800,4.0,92,124
5,104,2023-10-28,Electronics,500,3.0,75,50
1,101,2023-11-06,Electronics,500,5.0,63,125
4,105,2023-07-30,Home & Kitchen,200,2.0,66,49
1,102,2023-05-14,Beauty,30,4.0,42,75
1,101,2023-01-18,Home & Kitchen,200,5.0,89,23
3,103,2023-08-03,Beauty,30,1.0,54,62
4,102,2023-12-08,Electronics,800,3.0,31,112
1,105,2023-09-21,Beauty,30,2.0,58,132
2,105,2023-09-11,Electronics,800,2.0,26,78
3,101,2023-02-27,Home & Kitchen,200,3.0,23,80
5,101,2023-03-20,Beauty,30,1.0,81,99
1,104,2023-12-18,Clothing,50,3.0,94,52
2,103,2023-09-26,Beauty,30,4.0,78,120
1,102,2023-10-06,Clothing,50,2.0,73,37
4,105,2023-10-04,Electronics,500,4.0,80,74
1,101,2023-08-15,Electronics,500,3.0,10,67
1,104,2023-11-14,Electronics,800,3.0,15,44
1,101,2023-05-14,Electronics,800,1.0,59,34
1,105,2023-03-06,Electronics,800,3.0,18,114
2,101,2023-09-13,Home & Kitchen,200,4.0,17,133
1,101,2023-10-14,Beauty,30,2.0,63,72
2,105,2023-06-11,Beauty,30,2.0,37,43
1,105,2023-11-02,Electronics,800,5.0,47,95
1,104,2023-06-25,Beauty,30,4.0,43,124
4,105,2023-09-07,Electronics,800,3.0,43,40
1,105,2023-09-16,Beauty,30,2.0,53,97
4,104,2023-09-24,Electronics,500,3.0,21,45
2,103,2023-12-20,Electronics,500,3.0,92,101
1,103,2023-07-22,Home & Kitchen,200,5.0,49,147
4,105,2023-12-02,Clothing,50,3.0,49,81
2,104,2023-05-13,Home & Kitchen,200,3.0,62,136
1,104,2023-01-05,Clothing,50,1.0,28,76
3,105,2023-11-21,Home & Kitchen,200,3.0,33,124
2,105,2023-04-27,Home & Kitchen,200,2.0,66,129
3,101,2023-03-07,Electronics,500,4.0,38,75
5,101,2023-02-10,Beauty,30,2.0,73,91
2,105,2023-04-25,Electronics,800,2.0,36,137
5,101,2023-04-20,Electronics,800,4.0,19,63
1,103,2023-02-22,Home & Kitchen,200,5.0,35,115
1,104,2023-11-29,Home & Kitchen,200,5.0,73,139
5,101,2023-05-29,Clothing,50,3.0,67,140
2,104,2023-07-17,Clothing,50,2.0,43,112
2,101,2023-06-14,Electronics,500,4.0,27,146
1,104,2023-01-25,Clothing,50,5.0,74,131
1,101,2023-09-26,Electronics,500,2.0,79,87
1,104,2023-08-03,Electronics,800,3.0,82,129
5,102,2023-03-28,Beauty,30,2.0,25,57
4,104,2023-07-06,Beauty,30,5.0,43,67
1,101,2023-11-28,Clothing,50,2.0,46,134
1,101,2023-10-29,Electronics,500,3.0,50,119
4,105,2023-10-03,Clothing,50,2.0,61,54
3,102,2023-07-30,Electronics,500,4.0,59,32
2,101,2023-12-08,Electronics,800,4.0,82,98
1,103,2023-03-14,Electronics,500,3.0,36,89
3,101,2023-12-09,Electronics,800,2.0,37,83
3,105,2023-11-13,Electronics,800,2.0,28,115
5,101,2023-03-13,Clothing,50,4.0,43,110
1,103,2023-03-17,Clothing,50,2.0,52,65
4,101,2023-01-02,Electronics,500,2.0,10,46
1,104,2023-08-21,Electronics,500,1.0,98,75
5,103,2023-11-16,Beauty,30,3.0,50,115
2,102,2023-03-09,Electronics,800,2.0,85,57
1,103,2023-06-29,Electronics,800,5.0,76,127
1,104,2023-06-05,Electronics,500,2.0,61,145
1,101,2023-06-21,Home & Kitchen,200,2.0,80,62
1,102,2023-08-09,Electronics,500,2.0,99,53
5,104,2023-06-16,Electronics,800,5.0,28,27
5,101,2023-08-07,Beauty,30,3.0,76,21
2,101,2023-07-17,Electronics,500,1.0,95,93
4,103,2023-04-16,Electronics,500,5.0,38,141
1,103,2023-01-31,Beauty,30,1.0,36,104
1,101,2023-03-15,Electronics,500,5.0,33,34
3,101,2023-09-17,Home & Kitchen,200,1.0,41,138
1,105,2023-02-20,Electronics,800,1.0,96,47
1,101,2023-04-16,Electronics,800,3.0,38,31
2,104,2023-10-10,Beauty,30,3.0,52,70
1,104,2023-11-14,Electronics,500,3.0,24,23
1,105,2023-06-16,Beauty,30,3.0,43,117
2,103,2023-08-28,Clothing,50,2.0,68,136
1,104,2023-05-17,Electronics,800,4.0,98,53
1,104,2023-10-30,Clothing,50,1.0,95,40
4,103,2023-12-13,Electronics,500,4.0,60,55
5,103,2023-08-19,Electronics,500,3.0,56,82
2,101,2023-12-29,Electronics,800,2.0,90,143
5,102,2023-08-11,Home & Kitchen,200,4.0,53,110
3,104,2023-12-04,Home & Kitchen,200,4.0,54,43
1,103,2023-04-28,Home & Kitchen,200,2.0,28,124
5,102,2023-01-28,Clothing,50,2.0,80,124
5,105,2023-10-31,Electronics,800,3.0,38,98
2,101,2023-02-04,Beauty,30,3.0,64,38
1,103,2023-06-23,Clothing,50,2.0,26,50
4,101,2023-09-09,Electronics,500,1.0,52,76
5,104,2023-08-10,Electronics,800,3.0,74,38
2,101,2023-04-27,Electronics,800,2.0,67,81
3,105,2023-09-28,Beauty,30,2.0,22,80
2,101,2023-04-14,Home & Kitchen,200,2.0,57,95
1,103,2023-04-05,Home & Kitchen,200,4.0,93,65
2,103,2023-07-28,Home & Kitchen,200,5.0,68,110
5,101,2023-03-26,Home & Kitchen,200,1.0,71,125
2,101,2023-03-26,Electronics,500,3.0,63,66
1,103,2023-06-26,Electronics,800,5.0,27,29
1,104,2023-07-17,Electronics,500,4.0,78,120
4,101,2023-11-18,Electronics,800,3.0,24,30
2,101,2023-08-03,Home & Kitchen,200,2.0,18,42
1,104,2023-08-15,Electronics,500,2.0,64,114
2,102,2023-10-26,Electronics,800,2.0,84,129
1,103,2023-03-20,Home & Kitchen,200,4.0,83,38
1,101,2023-11-01,Electronics,800,1.0,14,128
3,105,2023-06-02,Electronics,500,4.0,89,23
4,101,2023-06-14,Clothing,50,2.0,18,47
1,101,2023-12-03,Electronics,800,5.0,26,54
1,102,2023-10-30,Home & Kitchen,200,3.0,29,31
1,103,2023-08-07,Electronics,500,5.0,84,144
1,104,2023-08-22,Home & Kitchen,200,3.0,12,56
4,105,2023-08-28,Home & Kitchen,200,2.0,77,49
3,101,2023-05-07,Clothing,50,3.0,73,113
1,103,2023-08-09,Clothing,50,4.0,57,51
3,103,2023-08-07,Home & Kitchen,200,3.0,59,63
4,101,2023-08-07,Beauty,30,3.0,80,50
1,104,2023-05-26,Beauty,30,2.0,37,143
5,103,2023-11-05,Home & Kitchen,200,4.0,67,27
4,101,2023-07-30,Home & Kitchen,200,2.0,61,76
2,101,2023-05-06,Beauty,30,2.0,75,72
5,102,2023-03-12,Electronics,800,2.0,84,25
5,101,2023-01-16,Beauty,30,3.0,43,134
1,105,2023-01-25,Clothing,50,4.0,28,68
5,104,2023-11-04,Electronics,500,5.0,26,142
3,101,2023-03-12,Home & Kitchen,200,4.0,88,123
1,104,2023-10-31,Electronics,500,3.0,85,88
2,101,2023-09-24,Electronics,500,4.0,46,60
1,102,2023-10-28,Clothing,50,3.0,15,129
1,103,2023-07-21,Electronics,800,4.0,78,54
5,104,2023-07-19,Home & Kitchen,200,3.0,55,128
1,104,2023-04-22,Home & Kitchen,200,3.0,73,128
1,103,2023-12-31,Electronics,500,3.0,34,140
2,103,2023-06-30,Beauty,30,2.0,78,95
1,101,2023-12-26,Electronics,800,2.0,16,118
1,101,2023-09-19,Electronics,800,3.0,25,107
2,101,2023-11-04,Home & Kitchen,200,5.0,71,93
4,101,2023-05-19,Electronics,500,1.0,61,36
1,102,2023-12-29,Clothing,50,2.0,52,135
4,101,2023-04-09,Electronics,500,5.0,49,145
1,103,2023-01-25,Electronics,500,5.0,44,118
1,103,2023-07-05,Electronics,500,3.0,28,52
1,103,2023-06-02,Electronics,800,2.0,13,114
2,103,2023-09-02,Clothing,50,3.0,12,50
1,101,2023-03-05,Home & Kitchen,200,4.0,99,95
3,104,2023-05-09,Home & Kitchen,200,2.0,80,104
2,101,2023-09-21,Clothing,50,4.0,36,52
5,101,2023-02-28,Clothing,50,1.0,18,126
2,101,2023-01-23,Home & Kitchen,200,4.0,77,20
1,102,2023-12-12,Electronics,500,3.0,75,59
3,103,2023-09-14,Electronics,500,4.0,72,112
4,103,2023-11-16,Clothing,50,3.0,99,88
4,101,2023-12-12,Beauty,30,1.0,33,140
1,101,2023-09-28,Electronics,800,4.0,79,26
4,104,2023-01-20,Electronics,500,3.0,67,74
3,105,2023-01-29,Electronics,800,4.0,42,79
5,101,2023-10-07,Home & Kitchen,200,2.0,23,54
4,102,2023-01-15,Clothing,50,3.0,85,81
4,104,2023-12-02,Home & Kitchen,200,1.0,59,138
3,105,2023-01-04,Electronics,800,4.0,51,50
1,104,2023-09-05,Electronics,800,4.0,68,74
2,101,2023-12-18,Electronics,500,4.0,55,114
4,105,2023-09-01,Electronics,800,2.0,49,48
1,101,2023-02-03,Home & Kitchen,200,4.0,21,147
4,102,2023-11-29,Electronics,800,3.0,48,101
3,101,2023-05-09,Clothing,50,1.0,65,75
5,101,2023-12-04,Electronics,500,2.0,32,57
1,102,2023-04-20,Electronics,500,3.0,20,142
1,101,2023-03-01,Beauty,30,1.0,86,22
5,102,2023-05-28,Beauty,30,4.0,10,51
1,101,2023-05-27,Clothing,50,4.0,13,136
1,101,2023-07-26,Clothing,50,2.0,21,135
3,101,2023-07-01,Electronics,800,3.0,16,54
1,101,2023-11-14,Electronics,800,2.0,57,21
2,102,2023-12-10,Electronics,800,3.0,34,64
2,103,2023-08-06,Home & Kitchen,200,2.0,79,139
1,105,2023-10-06,Clothing,50,3.0,34,75
1,101,2023-07-12,Home & Kitchen,200,3.0,36,141
4,103,2023-07-17,Clothing,50,4.0,65,139
1,101,2023-11-01,Electronics,800,3.0,70,83
3,101,2023-05-05,Electronics,800,4.0,20,124
3,105,2023-06-09,Home & Kitchen,200,2.0,23,41
1,103,2023-07-09,Beauty,30,5.0,77,146
1,101,2023-01-10,Electronics,800,2.0,76,70
3,101,2023-05-26,Electronics,800,4.0,28,40
4,103,2023-09-17,Clothing,50,3.0,40,95
3,103,2023-11-10,Electronics,500,5.0,62,147
5,101,2023-06-05,Electronics,800,3.0,34,124
4,104,2023-05-18,Clothing,50,1.0,47,119
1,104,2023-02-01,Home & Kitchen,200,2.0,37,36
1,105,2023-11-17,Clothing,50,4.0,64,90
2,102,2023-04-30,Electronics,800,3.0,87,64
3,101,2023-01-28,Clothing,50,3.0,93,126
4,105,2023-08-25,Electronics,500,3.0,58,34
5,101,2023-01-17,Electronics,500,2.0,50,33
3,102,2023-01-18,Electronics,500,1.0,68,22
3,103,2023-06-25,Beauty,30,2.0,19,110
5,102,2023-03-31,Clothing,50,5.0,32,103
4,105,2023-01-02,Electronics,800,4.0,24,88
1,105,2023-12-29,Electronics,500,5.0,11,21
4,102,2023-06-06,Electronics,500,5.0,68,107
5,101,2023-08-22,Home & Kitchen,200,4.0,80,62
1,101,2023-12-02,Electronics,800,4.0,17,111
1,101,2023-07-04,Electronics,500,3.0,13,104
1,104,2023-11-27,Clothing,50,2.0,93,31
5,101,2023-11-16,Electronics,800,4.0,70,129
1,105,2023-07-26,Electronics,800,1.0,93,107
1,102,2023-03-25,Home & Kitchen,200,3.0,69,108
1,104,2023-11-11,Electronics,500,3.0,74,92
2,105,2023-08-24,Electronics,800,2.0,97,88
5,102,2023-06-30,Electronics,800,3.0,12,113
1,104,2023-07-24,Clothing,50,1.0,85,82
